night_travel,road_type,unsafe_zone,battery,shake,voice_trigger,sudden_stop,manual_sos,lat,lon,rule_score,ml_score,final_score,risk_level,ward,timestamp
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296761,77.622762,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:22.465258
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296999,77.622752,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:24.271051
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296999,77.622752,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:24.287104
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297182,77.6227446,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:26.483242
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297182,77.6227446,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:26.482355
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929727,77.6227406,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:28.303689
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929727,77.6227406,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:28.313386
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297308,77.6227388,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:30.502641
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297308,77.6227388,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:30.503616
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929736,77.6227343,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:32.297802
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929736,77.6227343,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:32.296887
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929673,77.6227627,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:32.812683
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296761,77.622762,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:33.234950
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296999,77.622752,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:33.566544
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297182,77.6227446,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:34.103544
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297454,77.6227202,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:34.263191
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297454,77.6227202,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:34.259297
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929727,77.6227406,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:34.438327
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297308,77.6227388,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:34.974275
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929736,77.6227343,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:35.366368
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297473,77.6227132,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:36.288805
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297473,77.6227132,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:36.292376
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297482,77.622713,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:38.257038
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297482,77.622713,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:38.258270
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297467,77.6227164,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:40.286581
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297467,77.6227164,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:40.283356
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.6227196,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:42.597222
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.6227196,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:42.600935
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297492,77.6227191,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:45.286066
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297492,77.6227191,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:45.275669
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297454,77.6227202,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:47.723763
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297473,77.6227132,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:48.082064
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297482,77.622713,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:48.520773
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297467,77.6227164,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:49.048761
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.6227196,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:49.463004
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297492,77.6227191,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:50.047969
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297483,77.6227156,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:50.366534
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297483,77.6227156,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:50.364252
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297456,77.6227105,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:57.635197
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297456,77.6227105,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:57.634994
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297526,77.6227023,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:35:59.949357
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297526,77.6227023,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:00.535218
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297483,77.6227156,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:03.306763
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297571,77.622699,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:04.470907
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297571,77.622699,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:04.470714
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297593,77.6226972,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:08.005718
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297593,77.6226972,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:08.004837
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297632,77.6226862,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:15.023804
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297631,77.6226891,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:15.024501
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297631,77.6226891,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:36:15.028434
False,Unknown,False,100,False,False,False,False,False,MOVING,12.9297689,77.6225481,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.131658
False,Unknown,False,100,False,False,False,False,False,MOVING,12.9297689,77.6225481,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.132524
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297827,77.6225481,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.141254
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297483,77.6227156,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.146707
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297483,77.6227156,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.140751
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929786,77.622543,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.324371
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929786,77.622543,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:11.325650
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297619,77.6225373,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.514424
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297587,77.622531,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.513486
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297619,77.6225373,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.518101
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297587,77.622531,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.634040
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.622508,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.636024
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.622508,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:13.771956
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297456,77.6227105,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:14.622959
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297463,77.622494,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:15.256077
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297451,77.6224998,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:15.284883
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297463,77.622494,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:15.257621
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297456,77.6227105,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:15.397676
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297331,77.6224962,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:17.086657
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297451,77.6224998,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:17.097717
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929733,77.6225004,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:18.031423
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297456,77.6227105,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:18.041287
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297331,77.6224962,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:18.041507
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297134,77.6224983,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:18.319637
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929733,77.6225004,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:18.228705
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297526,77.6227023,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:19.039910
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:19.637331
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:19.624298
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297134,77.6224983,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:19.640822
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297526,77.6227023,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:19.617933
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297021,77.6224988,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.280707
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297021,77.6224988,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.281834
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296997,77.6225218,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.413033
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297133,77.6225348,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.422444
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297526,77.6227023,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.431506
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296997,77.6225218,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.392861
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296914,77.6225225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.616558
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297133,77.6225348,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.554057
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929692,77.6225144,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.828330
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296914,77.6225225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:20.827622
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929692,77.6225144,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:21.223674
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297689,77.6225481,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:21.900129
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296902,77.6225188,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:22.180082
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296902,77.6225188,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:23.421855
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296827,77.6225172,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:24.653014
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929786,77.622543,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:24.724023
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296827,77.6225172,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:24.656575
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297619,77.6225373,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:25.100092
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296841,77.6225185,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:26.396495
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297587,77.622531,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:26.394735
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296841,77.6225185,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:26.412204
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296818,77.6225262,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:31.372312
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296818,77.6225262,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:31.376169
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296726,77.6225274,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:31.582833
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296726,77.6225274,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:31.591522
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297587,77.622531,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:32.795762
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.622508,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:33.986802
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296762,77.6225387,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:34.532350
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296762,77.6225439,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:41.851703
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296762,77.6225387,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:41.851304
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297479,77.622508,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:43.447952
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296707,77.6225693,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:45.346391
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297463,77.622494,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:45.342985
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296762,77.6225439,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:46.800638
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296707,77.6225693,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:47.959079
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296681,77.6225784,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.043486
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297463,77.622494,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:47.972906
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296709,77.6225837,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.027384
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296709,77.6225837,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.117468
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296681,77.6225784,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.038723
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297463,77.622494,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.215919
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296563,77.6225899,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.469094
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296563,77.6225899,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.367138
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296632,77.6225937,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.535729
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296632,77.6225937,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.572430
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297451,77.6224998,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.647463
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296613,77.6226129,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.724192
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296613,77.6226129,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.785414
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297451,77.6224998,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:48.874305
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297331,77.6224962,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:49.286477
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297331,77.6224962,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:49.425755
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929733,77.6225004,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:49.946128
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.929733,77.6225004,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:50.168001
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296887,77.6226175,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:50.406910
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297134,77.6224983,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:51.070632
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297134,77.6224983,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:51.220254
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:52.053235
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:52.147276
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296887,77.6226175,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:52.225901
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296653,77.622628,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:53.836166
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296653,77.622628,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:53.835271
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929655,77.6226347,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:57.764363
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929655,77.6226347,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:57.763001
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296544,77.6226501,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:59.070844
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296544,77.6226501,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:37:59.078741
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:05.108025
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296572,77.6226583,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:16.522836
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296569,77.6226577,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:16.550611
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296572,77.6226583,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:16.558602
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.9296569,77.6226577,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:16.989140
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297121,77.6225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:27.884701
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297021,77.6224988,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:29.073043
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296997,77.6225218,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:29.981443
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929656,77.6226563,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:32.557856
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296997,77.6225218,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:48.372611
False,Unknown,False,99,False,False,False,False,False,MOVING,12.929642,77.6226798,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:49.440429
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296863,77.6226731,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:49.441738
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296338,77.6226706,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:49.439844
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9297133,77.6225348,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:49.469392
False,Unknown,False,99,False,False,False,False,False,MOVING,12.929642,77.6226798,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:49.485203
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296863,77.6226731,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.470455
False,Unknown,False,99,False,False,False,False,False,MOVING,12.92971,77.6226779,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.505506
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297391,77.6226809,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.530444
False,Unknown,False,99,False,False,False,False,False,MOVING,12.92971,77.6226779,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.530156
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929746,77.6226638,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.923584
False,Unknown,False,100,False,False,False,False,False,STATIONARY,12.9296914,77.6225225,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.670327
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297391,77.6226809,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.862169
False,Unknown,False,99,False,False,False,False,False,STATIONARY,12.929746,77.6226638,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:50.925376
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297348,77.6226482,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:51.962346
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9296338,77.6226706,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:52.059838
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297397,77.6226209,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:52.074864
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297397,77.6226209,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:51.979447
False,Unknown,False,99,False,False,False,False,False,MOVING,12.9297516,77.6225925,0,37.34,14.94,SAFE SECURE,Koramangala,2026-05-02T07:38:52.317607
