night_travel,road_type,unsafe_zone,battery,shake,voice_trigger,sudden_stop,manual_sos,lat,lon,rule_score,ml_score,final_score,risk_level,ward,timestamp
False,main,False,80,False,False,False,False,12.9296478,77.6227206,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:12.152536
False,main,False,80,False,False,False,False,12.9296442,77.6227211,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:12.393855
False,main,False,80,False,False,False,False,12.9295618,77.6226805,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:12.597905
False,main,False,80,False,False,False,False,12.9296478,77.6227206,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.020584
False,main,False,80,False,False,False,False,12.9291187,77.6225348,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.048934
False,main,False,80,False,False,False,False,12.9295618,77.6226805,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.482913
False,main,False,80,False,False,False,False,12.9291223,77.6225322,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.480381
False,main,False,80,False,False,False,False,12.9296793,77.6227235,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.662322
False,main,False,80,False,False,False,False,12.9291187,77.6225348,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.937496
False,main,False,80,False,False,False,False,12.9291336,77.622537,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:13.972522
False,main,False,80,False,False,False,False,12.9291223,77.6225322,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:14.348477
False,main,False,80,False,False,False,False,12.9291445,77.6225417,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:14.383285
False,main,False,80,False,False,False,False,12.9291445,77.6225417,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:14.511855
False,main,False,80,False,False,False,False,12.9291336,77.622537,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:14.864288
False,main,False,80,False,False,False,False,12.9291589,77.6225532,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:14.989029
False,main,False,80,False,False,False,False,12.9291589,77.6225532,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:15.127854
False,main,False,80,False,False,False,False,12.9291445,77.6225417,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:15.408973
False,main,False,80,False,False,False,False,12.9291616,77.6225577,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:15.524455
False,main,False,80,False,False,False,False,12.9291616,77.6225577,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:15.558123
False,main,False,80,False,False,False,False,12.9291589,77.6225532,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:15.873968
False,main,False,80,False,False,False,False,12.9291625,77.6225605,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:16.157769
False,main,False,80,False,False,False,False,12.9291625,77.6225605,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:16.277227
False,main,False,80,False,False,False,False,12.9291616,77.6225577,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:16.713574
False,main,False,80,False,False,False,False,12.9291627,77.6225612,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:16.944108
False,main,False,80,False,False,False,False,12.9291627,77.6225612,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:16.979103
False,main,False,80,False,False,False,False,12.9291625,77.6225605,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:17.347667
False,main,False,80,False,False,False,False,12.9291643,77.6225629,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:17.465270
False,main,False,80,False,False,False,False,12.9291643,77.6225629,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:17.622625
False,main,False,80,False,False,False,False,12.9291627,77.6225612,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:17.923076
False,main,False,80,False,False,False,False,12.9291655,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:17.973657
False,main,False,80,False,False,False,False,12.9291655,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.004426
False,main,False,80,False,False,False,False,12.9291643,77.6225629,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.284405
False,main,False,80,False,False,False,False,12.9291656,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.300743
False,main,False,80,False,False,False,False,12.9291656,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.362756
False,main,False,80,False,False,False,False,12.9291655,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.896701
False,main,False,80,False,False,False,False,12.9291657,77.6225648,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:18.898907
False,main,False,80,False,False,False,False,12.9291657,77.6225648,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:19.035116
False,main,False,80,False,False,False,False,12.929691,77.6227347,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:19.596083
False,main,False,80,False,False,False,False,12.9291675,77.6225657,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:19.703342
False,main,False,80,False,False,False,False,12.9291656,77.6225637,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:19.753155
False,main,False,80,False,False,False,False,12.9291675,77.6225657,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:19.819760
False,main,False,80,False,False,False,False,12.9291718,77.6225672,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.160661
False,main,False,80,False,False,False,False,12.9291718,77.6225672,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.172790
False,main,False,80,False,False,False,False,12.9291657,77.6225648,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.185356
False,main,False,80,False,False,False,False,12.9291739,77.6225677,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.573625
False,main,False,80,False,False,False,False,12.9291675,77.6225657,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.589027
False,main,False,80,False,False,False,False,12.9291739,77.6225677,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:20.672061
False,main,False,80,False,False,False,False,12.9291742,77.6225679,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:21.211876
False,main,False,80,False,False,False,False,12.9291742,77.6225679,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:21.213474
False,main,False,80,False,False,False,False,12.9291718,77.6225672,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:21.250546
False,main,False,80,False,False,False,False,12.9291877,77.6225699,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.077022
False,main,False,80,False,False,False,False,12.9291739,77.6225677,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.107745
False,main,False,80,False,False,False,False,12.9291877,77.6225699,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.116807
False,main,False,80,False,False,False,False,12.9291977,77.6225633,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.908856
False,main,False,80,False,False,False,False,12.9291977,77.6225633,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.910760
False,main,False,80,False,False,False,False,12.9291742,77.6225679,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:22.931679
False,main,False,80,False,False,False,False,12.929216,77.6225555,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.372998
False,main,False,80,False,False,False,False,12.929216,77.6225555,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.415694
False,main,False,80,False,False,False,False,12.9291877,77.6225699,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.461978
False,main,False,80,False,False,False,False,12.9292183,77.6225441,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.750973
False,main,False,80,False,False,False,False,12.9292183,77.6225441,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.816522
False,main,False,80,False,False,False,False,12.9291977,77.6225633,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:23.886935
False,main,False,80,False,False,False,False,12.9292205,77.6225379,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.178356
False,main,False,80,False,False,False,False,12.9292205,77.6225379,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.227239
False,main,False,80,False,False,False,False,12.929216,77.6225555,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.293617
False,main,False,80,False,False,False,False,12.9296931,77.6227365,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.609558
False,main,False,80,False,False,False,False,12.9292206,77.6225376,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.752286
False,main,False,80,False,False,False,False,12.9292206,77.6225376,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.812938
False,main,False,80,False,False,False,False,12.9292183,77.6225441,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:24.843004
False,main,False,80,False,False,False,False,12.9292226,77.6225366,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.231612
False,main,False,80,False,False,False,False,12.9292226,77.6225366,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.234970
False,main,False,80,False,False,False,False,12.9292205,77.6225379,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.236450
False,main,False,80,False,False,False,False,12.9292231,77.6225372,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.605894
False,main,False,80,False,False,False,False,12.9292231,77.6225372,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.636362
False,main,False,80,False,False,False,False,12.9292206,77.6225376,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.642625
False,main,False,80,False,False,False,False,12.9292253,77.6225342,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:25.964151
False,main,False,80,False,False,False,False,12.9292226,77.6225366,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.051819
False,main,False,80,False,False,False,False,12.9292253,77.6225342,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.138536
False,main,False,80,False,False,False,False,12.9292307,77.6225327,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.420327
False,main,False,80,False,False,False,False,12.9292231,77.6225372,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.451000
False,main,False,80,False,False,False,False,12.9292307,77.6225327,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.685523
False,main,False,80,False,False,False,False,12.9292253,77.6225342,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.929414
False,main,False,80,False,False,False,False,12.9292322,77.6225324,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:26.944599
False,main,False,80,False,False,False,False,12.9292322,77.6225324,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.101554
False,main,False,80,False,False,False,False,12.9292307,77.6225327,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.327024
False,main,False,80,False,False,False,False,12.9292492,77.6225317,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.371798
False,main,False,80,False,False,False,False,12.9292492,77.6225317,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.495721
False,main,False,80,False,False,False,False,12.9292322,77.6225324,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.719532
False,main,False,80,False,False,False,False,12.9292695,77.6225289,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.815845
False,main,False,80,False,False,False,False,12.9292695,77.6225289,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:27.928370
False,main,False,80,False,False,False,False,12.9292492,77.6225317,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.060284
False,main,False,80,False,False,False,False,12.9295204,77.6225742,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.254096
False,main,False,80,False,False,False,False,12.9295204,77.6225742,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.356405
False,main,False,80,False,False,False,False,12.9292695,77.6225289,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.583769
False,main,False,80,False,False,False,False,12.9295447,77.6225805,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.794990
False,main,False,80,False,False,False,False,12.9295447,77.6225805,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:28.829005
False,main,False,80,False,False,False,False,12.9295204,77.6225742,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.083683
False,main,False,80,False,False,False,False,12.929548,77.622583,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.258008
False,main,False,80,False,False,False,False,12.929548,77.622583,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.370018
False,main,False,80,False,False,False,False,12.929548,77.622583,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.463660
False,main,False,80,False,False,False,False,12.9295447,77.6225805,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.511532
False,main,False,80,False,False,False,False,12.9295473,77.6225841,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:29.990080
False,main,False,80,False,False,False,False,12.9295473,77.6225841,0,60.73,24.29,Safe,Koramangala,2026-05-02T01:01:30.188830
